               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 115,            0.038288,             0.14872,                   0,             0.88088,             0.79823,             0.86249,             0.47129,             0.04136,             0.18544,                   0,            0.002476,            0.002476,            0.002476
                 116,            0.038219,             0.14642,                   0,             0.88212,             0.80069,             0.86365,             0.47281,            0.041319,             0.18532,                   0,             0.00241,             0.00241,             0.00241
                 117,            0.038186,             0.14981,                   0,             0.87853,             0.80519,              0.8621,             0.47164,            0.041311,             0.18561,                   0,            0.002344,            0.002344,            0.002344
                 118,            0.037954,             0.14513,                   0,             0.88311,             0.80046,             0.86241,             0.47335,            0.041231,             0.18561,                   0,            0.002278,            0.002278,            0.002278
                 119,            0.037685,             0.14403,                   0,             0.88225,             0.79928,             0.86141,             0.47447,            0.041346,             0.18543,                   0,            0.002212,            0.002212,            0.002212
                 120,            0.037985,             0.14581,                   0,             0.87901,             0.80462,             0.86435,             0.47551,            0.041208,             0.18487,                   0,            0.002146,            0.002146,            0.002146
                 121,            0.037894,             0.14401,                   0,             0.88234,             0.80211,             0.86368,             0.47683,            0.041187,             0.18467,                   0,             0.00208,             0.00208,             0.00208
                 122,            0.037883,             0.14566,                   0,             0.88538,              0.7997,             0.86656,             0.48038,            0.041101,              0.1847,                   0,            0.002014,            0.002014,            0.002014
                 123,            0.037735,             0.14548,                   0,             0.88297,             0.80007,             0.86265,               0.476,            0.041162,             0.18459,                   0,            0.001948,            0.001948,            0.001948
                 124,            0.038011,             0.14474,                   0,             0.88486,             0.80127,               0.864,             0.47801,            0.041157,              0.1849,                   0,            0.001882,            0.001882,            0.001882
                 125,            0.037739,             0.14458,                   0,             0.88621,             0.79818,             0.86231,             0.47687,            0.041168,             0.18441,                   0,            0.001816,            0.001816,            0.001816
                 126,            0.037685,             0.14554,                   0,              0.8855,             0.80238,             0.86379,             0.47905,            0.041075,             0.18443,                   0,             0.00175,             0.00175,             0.00175
                 127,            0.037567,             0.14552,                   0,             0.88276,             0.80325,             0.86355,             0.47931,            0.041104,             0.18522,                   0,            0.001684,            0.001684,            0.001684
                 128,            0.037425,             0.14516,                   0,             0.88551,             0.80202,             0.86391,             0.47949,            0.041129,             0.18466,                   0,            0.001618,            0.001618,            0.001618
                 129,            0.037536,             0.14343,                   0,             0.88606,             0.80267,             0.86531,             0.47959,            0.041071,             0.18451,                   0,            0.001552,            0.001552,            0.001552
                 130,            0.037559,             0.14447,                   0,             0.88683,             0.80357,             0.86377,             0.47998,            0.041048,             0.18483,                   0,            0.001486,            0.001486,            0.001486
                 131,            0.037587,             0.14283,                   0,             0.88876,             0.80211,             0.86364,             0.48104,            0.041045,             0.18468,                   0,             0.00142,             0.00142,             0.00142
